Life Satisfaction,wea,web,wec,wed,wee,wef,weg,weh,wei,wej,income,OldChild,SmallChild,job,gender,employ,children_,state,confirmed_x,deaths_x,school_closing_x,workplace_closing_x,cancel_events_x,gatherings_restrictions_x,transport_closing_x,stay_home_restrictions_x,internal_movement_restrictions_x,testing_policy_x,contact_tracing_x,demo_age,demo_marital_status_2017,No. Children
6,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Middle-Income,1,1,Other; please specify,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,CA,148855,5063,3,2,2,4,0,1,1,2,2,41,Married,3
8,Yes,No,No,No,No,No,Yes,No,No,No,Middle-Income,,,Technological/Information Systems/Computer/Software/Mathematical,Male,Employed part-time (i.e. worked less than 35-hours for pay),No,CA,148855,5063,3,2,2,4,0,1,1,2,2,57,Single/Never been married,0
9,Yes,No,No,No,No,Yes,Yes,No,No,No,Middle-Income,,1,Law,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,CA,148855,5063,3,2,2,4,0,1,1,2,2,38,Married,2
9,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,,1,"Agriculture, Forestry, Fishing, and Hunting",Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,CA,148855,5063,3,2,2,4,0,1,1,2,2,35,Married,2
7,Yes,No,No,No,Yes,Yes,No,No,No,No,Low-Income,,,Retail,Female,Employed part-time (i.e. worked less than 35-hours for pay),No,CA,148855,5063,3,2,2,4,0,1,1,2,2,54,Married,0
7,Yes,No,No,No,No,Yes,No,No,No,No,High-Income,1,,Other; please specify,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,CA,148855,5063,3,2,2,4,0,1,1,2,2,52,Divorced,0
8,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Middle-Income,,1,Technological/Information Systems/Computer/Software/Mathematical,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,CA,148855,5063,3,2,2,4,0,1,1,2,2,44,Married,1
8,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Middle-Income,,,K-12 Education,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,CA,148855,5063,3,2,2,4,0,1,1,2,2,27,Single/Never been married,0
10 - Best possible,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,,,Other; please specify,Male,Employed part-time (i.e. worked less than 35-hours for pay),No,CA,148855,5063,3,2,2,4,0,1,1,2,2,60,Domestic partnership/Living with partner (not legally married),0
6,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Middle-Income,,,K-12 Education,Female,Employed part-time (i.e. worked less than 35-hours for pay),No,CA,148855,5063,3,2,2,4,0,1,1,2,2,31,Domestic partnership/Living with partner (not legally married),0
7,Yes,No,No,Yes,No,Yes,Yes,No,No,No,High-Income,,,Technological/Information Systems/Computer/Software/Mathematical,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,CA,148855,5063,3,2,2,4,0,1,1,2,2,31,Domestic partnership/Living with partner (not legally married),0
5,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Low-Income,1,1,K-12 Education,Female,Employed full-time (i.e. worked at least 35-hours for pay),Yes,CA,148855,5063,3,2,2,4,0,1,1,2,2,38,Domestic partnership/Living with partner (not legally married),3
7,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,High-Income,0,1,Community/Social Services,Male,Employed part-time (i.e. worked less than 35-hours for pay),Yes,CA,148855,5063,3,2,2,4,0,1,1,2,2,46,Married,2
7,Yes,Yes,No,No,No,Yes,No,No,No,No,High-Income,1,,Manufacturing,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,CA,148855,5063,3,2,2,4,0,1,1,2,2,52,Married,1
9,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,,,Health Care,Female,Employed part-time (i.e. worked less than 35-hours for pay),No,CO,29130,1599,3,2,2,4,1,1,1,2,1,65,Married,0
7,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,Middle-Income,,1,K-12 Education,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,CO,29130,1599,3,2,2,4,1,1,1,2,1,60,Married,1
5,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Middle-Income,,,Other; please specify,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,CO,29130,1599,3,2,2,4,1,1,1,2,1,47,Domestic partnership/Living with partner (not legally married),0
7,Yes,No,No,No,No,Yes,No,No,No,No,Low-Income,1,0,Hospitality,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,CO,29130,1599,3,2,2,4,1,1,1,2,1,42,Divorced,2
8,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,1,1,Construction,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,CO,29130,1599,3,2,2,4,1,1,1,2,1,58,Married,4
7,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,Middle-Income,,,Professional Services,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,CO,29130,1599,3,2,2,4,1,1,1,2,1,62,Married,0
7,Yes,No,No,No,No,Yes,No,No,No,No,High-Income,,,Technological/Information Systems/Computer/Software/Mathematical,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,CO,29130,1599,3,2,2,4,1,1,1,2,1,59,Married,0
6,Yes,No,No,Yes,No,No,Yes,No,No,No,Middle-Income,,,Retail,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,CO,29130,1599,3,2,2,4,1,1,1,2,1,44,Married,0
8,Yes,No,No,No,No,Yes,Yes,No,No,No,Middle-Income,1,,Government or Public Policy,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,CO,29130,1599,3,2,2,4,1,1,1,2,1,48,Married,1
8,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,Middle-Income,1,1,Government or Public Policy,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,CO,29130,1599,3,2,2,4,1,1,1,2,1,42,Married,3
6,Yes,No,No,No,No,Yes,No,No,No,No,Low-Income,,,Real Estate,Female,Employed part-time (i.e. worked less than 35-hours for pay),No,CO,29130,1599,3,2,2,4,1,1,1,2,1,64,Don't know,0
8,Yes,No,No,No,No,Yes,Yes,No,No,No,Middle-Income,1,1,K-12 Education,Female,Employed part-time (i.e. worked less than 35-hours for pay),Yes,CO,29130,1599,3,2,2,4,1,1,1,2,1,55,Married,1
7,No,Yes,No,Yes,No,Yes,No,No,No,Yes,Middle-Income,,,Manufacturing,Male,Employed part-time (i.e. worked less than 35-hours for pay),No,CO,29130,1599,3,2,2,4,1,1,1,2,1,50,Married,0
7,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Middle-Income,1,1,Health Care,Female,Employed part-time (i.e. worked less than 35-hours for pay),Yes,CO,29130,1599,3,2,2,4,1,1,1,2,1,42,Married,4
8,Yes,Yes,No,Yes,No,No,No,No,No,No,Middle-Income,,,Other; please specify,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,CT,45088,4201,3,2,2,4,1,1,1,3,2,60,Married,0
6,Yes,No,No,No,No,No,Yes,No,No,No,Middle-Income,,,College or University,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,CT,45088,4201,3,2,2,4,1,1,1,3,2,62,Single/Never been married,0
6,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,High-Income,,,Health Care,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,CT,45088,4201,3,2,2,4,1,1,1,3,2,37,Married,0
8,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,,,Training or Library,Female,Employed part-time (i.e. worked less than 35-hours for pay),No,CT,45088,4201,3,2,2,4,1,1,1,3,2,63,Married,0
8,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Middle-Income,,,Construction,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,CT,45088,4201,3,2,2,4,1,1,1,3,2,52,Married,0
7,Yes,No,No,No,No,No,Yes,No,No,No,Middle-Income,,,K-12 Education,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,CT,45088,4201,3,2,2,4,1,1,1,3,2,50,Single/Never been married,0
4,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Low-Income,,,Professional Services,Male,Employed part-time (i.e. worked less than 35-hours for pay),No,DE,10264,496,3,2,2,4,1,2,1,2,2,60,Single/Never been married,0
7,Yes,No,No,No,No,Yes,Yes,Yes,No,No,Low-Income,,,Other; please specify,Female,Employed part-time (i.e. worked less than 35-hours for pay),No,FL,73282,3022,3,2,2,4,1,1,2,1,1,62,Divorced,0
8,Yes,Yes,No,No,No,Yes,No,No,No,No,High-Income,,,Construction,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,FL,73282,3022,3,2,2,4,1,1,2,1,1,50,Domestic partnership/Living with partner (not legally married),0
5,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,0,1,Other; please specify,Female,Employed part-time (i.e. worked less than 35-hours for pay),Yes,FL,73282,3022,3,2,2,4,1,1,2,1,1,32,Married,2
8,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,,,Construction,Male,Employed part-time (i.e. worked less than 35-hours for pay),No,FL,73282,3022,3,2,2,4,1,1,2,1,1,68,Domestic partnership/Living with partner (not legally married),0
3,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Middle-Income,,,Manufacturing,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,FL,73282,3022,3,2,2,4,1,1,2,1,1,38,Married,0
6,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,High-Income,,,Health Care,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,FL,73282,3022,3,2,2,4,1,1,2,1,1,43,,4
7,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,1,,Finance,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,FL,73282,3022,3,2,2,4,1,1,2,1,1,48,Married,0
6,Yes,No,No,No,No,Yes,Yes,No,No,No,Middle-Income,,,College or University,Male,Employed part-time (i.e. worked less than 35-hours for pay),No,FL,73282,3022,3,2,2,4,1,1,2,1,1,70,Married,0
9,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Middle-Income,,,Technological/Information Systems/Computer/Software/Mathematical,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,FL,73282,3022,3,2,2,4,1,1,2,1,1,25,Single/Never been married,0
7,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Middle-Income,1,,K-12 Education,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,FL,73282,3022,3,2,2,4,1,1,2,1,1,49,Married,0
6,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,High-Income,,1,K-12 Education,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,FL,73282,3022,3,2,2,4,1,1,2,1,1,72,Widowed,2
7,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,,,K-12 Education,Female,Employed part-time (i.e. worked less than 35-hours for pay),No,GA,57681,2451,3,2,2,3,1,2,1,3,2,52,Married,0
4,No,No,No,No,No,No,No,No,No,No,Low-Income,,,Manufacturing,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,GA,57681,2451,3,2,2,3,1,2,1,3,2,43,Married,0
7,Yes,No,No,No,Yes,Yes,No,No,No,No,Middle-Income,1,1,Hospitality,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,GA,57681,2451,3,2,2,3,1,2,1,3,2,70,Married,0
7,Yes,No,No,Yes,No,No,No,No,No,No,Middle-Income,1,,Transportation,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,GA,57681,2451,3,2,2,3,1,2,1,3,2,64,Married,0
6,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Middle-Income,,,Government or Public Policy,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,GA,57681,2451,3,2,2,3,1,2,1,3,2,61,Married,0
7,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,,,Utilities,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,GA,57681,2451,3,2,2,3,1,2,1,3,2,59,Married,0
7,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,,,Government or Public Policy,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,HI,723,17,3,2,1,4,0,2,2,1,2,58,Married,0
8,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,0,1,"Agriculture, Forestry, Fishing, and Hunting",Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,IA,23926,652,3,1,1,0,1,1,1,2,2,34,Domestic partnership/Living with partner (not legally married),2
8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Low-Income,,,Health Care,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,IA,23926,652,3,1,1,0,1,1,1,2,2,26,Single/Never been married,0
6,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,0,1,"Agriculture, Forestry, Fishing, and Hunting",Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,IA,23926,652,3,1,1,0,1,1,1,2,2,48,Married,1
8,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,,1,Other; please specify,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,IA,23926,652,3,1,1,0,1,1,1,2,2,40,Married,3
7,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Middle-Income,,,Transportation,Male,Employed part-time (i.e. worked less than 35-hours for pay),No,IA,23926,652,3,1,1,0,1,1,1,2,2,63,Married,0
6,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,,1,Health Care,Female,Employed full-time (i.e. worked at least 35-hours for pay),Yes,IA,23926,652,3,1,1,0,1,1,1,2,2,45,Married,3
8,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,,,Government or Public Policy,Female,Employed part-time (i.e. worked less than 35-hours for pay),No,IA,23926,652,3,1,1,0,1,1,1,2,2,62,Divorced,0
3,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Middle-Income,,,Technological/Information Systems/Computer/Software/Mathematical,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,IA,23926,652,3,1,1,0,1,1,1,2,2,62,Married,0
7,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Middle-Income,,,Government or Public Policy,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,ID,3399,87,3,1,1,0,0,1,1,2,1,62,Married,0
6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Middle-Income,,,Construction,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,ID,3399,87,3,1,1,0,0,1,1,2,1,59,Married,0
7,Yes,No,Yes,No,Yes,Yes,No,No,No,No,Middle-Income,,,Transportation,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,ID,3399,87,3,1,1,0,0,1,1,2,1,65,Married,0
8,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,1,1,Technological/Information Systems/Computer/Software/Mathematical,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,ID,3399,87,3,1,1,0,0,1,1,2,1,36,Married,4
9,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,,,Health Care,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,ID,3399,87,3,1,1,0,0,1,1,2,1,65,Married,0
6,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Middle-Income,,,Other; please specify,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,IL,133404,6489,3,1,2,4,0,2,2,2,1,54,Married,0
7,Yes,Yes,No,No,No,Yes,Yes,No,No,No,High-Income,1,,Other; please specify,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,IL,133404,6489,3,1,2,4,0,2,2,2,1,48,Married,1
7,No,No,No,Yes,No,No,Yes,No,No,Yes,Middle-Income,1,,Retail,Female,Employed full-time (i.e. worked at least 35-hours for pay),Yes,IL,133404,6489,3,1,2,4,0,2,2,2,1,51,Divorced,2
8,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,,,Insurance,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,IL,133404,6489,3,1,2,4,0,2,2,2,1,52,Married,0
7,Yes,No,Yes,No,No,Yes,Yes,No,No,No,High-Income,1,1,Hospitality,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,IL,133404,6489,3,1,2,4,0,2,2,2,1,43,Married,3
6,No,Yes,No,Yes,No,Yes,No,No,No,Yes,Middle-Income,,,K-12 Education,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,IL,133404,6489,3,1,2,4,0,2,2,2,1,46,Domestic partnership/Living with partner (not legally married),0
6,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,,,Technological/Information Systems/Computer/Software/Mathematical,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,IL,133404,6489,3,1,2,4,0,2,2,2,1,49,Single/Never been married,0
7,No,No,No,No,No,No,No,No,No,No,High-Income,1,1,Other; please specify,Female,Employed part-time (i.e. worked less than 35-hours for pay),Yes,IL,133404,6489,3,1,2,4,0,2,2,2,1,45,Married,2
8,No,No,No,No,No,Yes,Yes,No,No,No,Middle-Income,,,Insurance,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,IL,133404,6489,3,1,2,4,0,2,2,2,1,34,Single/Never been married,0
4,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Middle-Income,1,,Utilities,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,IL,133404,6489,3,1,2,4,0,2,2,2,1,50,Married,2
10 - Best possible,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,,,Retail,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,IL,133404,6489,3,1,2,4,0,2,2,2,1,58,Domestic partnership/Living with partner (not legally married),0
5,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,High-Income,1,1,College or University,Female,Employed full-time (i.e. worked at least 35-hours for pay),Yes,IL,133404,6489,3,1,2,4,0,2,2,2,1,55,Married,2
9,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,,,Technological/Information Systems/Computer/Software/Mathematical,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,IL,133404,6489,3,1,2,4,0,2,2,2,1,40,Married,0
7,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Low-Income,,,College or University,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,IL,133404,6489,3,1,2,4,0,2,2,2,1,28,Domestic partnership/Living with partner (not legally married),0
7,Yes,No,No,No,No,Yes,No,No,No,No,High-Income,1,1,Health Care,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,IL,133404,6489,3,1,2,4,0,2,2,2,1,48,Married,1
8,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,,,Construction,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,IN,39909,2422,3,2,2,2,0,1,1,2,2,58,Married,0
7,Yes,Yes,No,No,No,Yes,No,No,No,No,Middle-Income,,,Other; please specify,Female,Employed part-time (i.e. worked less than 35-hours for pay),No,IN,39909,2422,3,2,2,2,0,1,1,2,2,60,Married,0
7,No,No,No,No,No,No,Yes,No,No,No,Middle-Income,,,Manufacturing,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,IN,39909,2422,3,2,2,2,0,1,1,2,2,63,Married,0
7,Yes,No,No,No,No,Yes,Yes,No,No,No,Middle-Income,,1,Health Care,Female,Employed full-time (i.e. worked at least 35-hours for pay),Yes,IN,39909,2422,3,2,2,2,0,1,1,2,2,48,Married,2
4,No,Yes,No,No,Yes,No,No,No,No,Yes,Low-Income,,,Hospitality,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,IN,39909,2422,3,2,2,2,0,1,1,2,2,54,Single/Never been married,0
5,No,Yes,No,Yes,No,No,No,No,Yes,Yes,Middle-Income,,,College or University,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,IN,39909,2422,3,2,2,2,0,1,1,2,2,67,Married,0
8,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,,,Manufacturing,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,IN,39909,2422,3,2,2,2,0,1,1,2,2,53,Married,0
8,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Middle-Income,1,,"Agriculture, Forestry, Fishing, and Hunting",Female,Employed part-time (i.e. worked less than 35-hours for pay),Yes,IN,39909,2422,3,2,2,2,0,1,1,2,2,52,Married,1
7,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Middle-Income,,,Community/Social Services,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,IN,39909,2422,3,2,2,2,0,1,1,2,2,30,Single/Never been married,0
4,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Middle-Income,,,Other; please specify,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,IN,39909,2422,3,2,2,2,0,1,1,2,2,61,Married,0
7,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,1,0,K-12 Education,Female,Employed full-time (i.e. worked at least 35-hours for pay),Yes,IN,39909,2422,3,2,2,2,0,1,1,2,2,47,Married,1
8,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,Low-Income,,,Other; please specify,Male,Employed part-time (i.e. worked less than 35-hours for pay),No,KS,11047,243,3,1,1,3,1,1,1,2,1,75,Married,0
8,Yes,No,No,No,No,Yes,No,No,No,No,High-Income,,,Insurance,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,KS,11047,243,3,1,1,3,1,1,1,2,1,71,Married,0
8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,High-Income,,,Other; please specify,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,KS,11047,243,3,1,1,3,1,1,1,2,1,59,Married,0
8,Yes,No,No,Yes,No,Yes,No,No,No,Yes,Middle-Income,,1,K-12 Education,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,KS,11047,243,3,1,1,3,1,1,1,2,1,36,Married,4
6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Middle-Income,,,Other; please specify,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,KY,12445,499,3,2,2,4,2,1,1,3,2,46,Divorced,0
9,Yes,No,No,Yes,No,Yes,No,No,No,No,Middle-Income,,,Technological/Information Systems/Computer/Software/Mathematical,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,KY,12445,499,3,2,2,4,2,1,1,3,2,51,Married,0
6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Low-Income,,,Retail,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,KY,12445,499,3,2,2,4,2,1,1,3,2,50,Divorced,0
8,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Middle-Income,,,Other; please specify,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,LA,46619,3014,3,2,2,2,1,1,1,2,1,65,Married,0
3,No,No,No,Yes,Yes,No,No,No,No,Yes,Middle-Income,,,Law,Male,Employed part-time (i.e. worked less than 35-hours for pay),No,LA,46619,3014,3,2,2,2,1,1,1,2,1,67,Married,0
8,Yes,No,No,No,No,Yes,No,No,Yes,No,Middle-Income,,,Other; please specify,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,MA,105603,7624,3,2,2,3,1,1,1,2,2,50,Married,0
6,Yes,No,No,No,No,Yes,No,No,No,No,High-Income,,1,Manufacturing,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,MA,105603,7624,3,2,2,3,1,1,1,2,2,55,Married,2
8,No,No,No,No,No,Yes,No,No,No,No,High-Income,,,Technological/Information Systems/Computer/Software/Mathematical,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,MA,105603,7624,3,2,2,3,1,1,1,2,2,61,Divorced,0
7,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Middle-Income,,,K-12 Education,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,MA,105603,7624,3,2,2,3,1,1,1,2,2,31,,0
8,Yes,No,No,Yes,No,Yes,Yes,No,No,No,Middle-Income,1,0,K-12 Education,Female,Employed full-time (i.e. worked at least 35-hours for pay),Yes,MA,105603,7624,3,2,2,3,1,1,1,2,2,45,Married,2
6,No,Yes,No,Yes,Yes,No,No,No,No,Yes,Middle-Income,1,1,K-12 Education,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,MA,105603,7624,3,2,2,3,1,1,1,2,2,50,Married,2
8,Yes,Yes,No,No,No,Yes,No,No,No,No,High-Income,,,Finance,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,MA,105603,7624,3,2,2,3,1,1,1,2,2,41,Married,2
7,Yes,No,No,No,No,Yes,No,No,No,No,High-Income,,,Government or Public Policy,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,MA,105603,7624,3,2,2,3,1,1,1,2,2,54,Married,0
5,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,High-Income,,,Professional Services,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,MA,105603,7624,3,2,2,3,1,1,1,2,2,48,Married,0
